City,Place,Ratings,Distance,Place_desc,Predicted_Types,latitude,longitude,Categories,votes,Place_Name
Madikeri,16. dubare elephant training camp,3.1, 19 km  from city center , This training camp carries out training of wild elephants by the forest department along with the help of the local tribal communities. Elephant rides can be enjoyed by the visitors along with opportunities to scrub and feed the elephants. ,camp,12.371192,75.9051197,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",1308.0, dubare elephant training camp 
Madikeri,17. mandalpatti,, 17 out of 18  places to visit in Madikeri ," Overlooking the grassy knolls of Pushpagiri forests in the Western Ghats, Mandalpatti is a spectacular and unique vantage point in Madikeri, Karnataka. Huddled at an altitude of 1800 m,  the spot is especially famous for the view it offers at sunrise and sunset. ",pot grass,12.4498551,75.7322659,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",,  mandalpatti 
Madikeri,18. city shopping,3.0, 16 km  from city center ," While in the area, get your hands on locally grown coffee and spices to take back home. ",cloth lot shopping bazaar shop,32.5359324,75.9755867,"Shopping, Beach Holidays, Offbeat and Eco-Tourism",19.0,city shopping 
Madikeri,18. city shopping,3.0, 16 km  from city center ," While in the area, get your hands on locally grown coffee and spices to take back home. ",shopping shop,12.435275,75.8454325,"Shopping, Beach Holidays, Offbeat and Eco-Tourism",, city shopping 
Matheran,1. louisa point,3.7, 2 km  from city center , Louisa Point is one of the most famous viewpoints in Matheran. It offers two different views from the top.Â Visit Louisa Point is on a clear day to enjoy the spectacular view of the city and the remains of Prabal and Vishalgad fort.Â  ,fort,18.9873814,73.2561378,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",2363.0,  louisa point 
Matheran,2. charlotte lake,3.5, 1 km  from city center ," Also known as the Sharlott lake, Charlotte Lake isÂ an ideal quick retreat for those who seek silenceÂ and a perfect spot for the campers and picnickers. Birdwatching is a popular activity here.Â  ",pot deal lot birdwatch birdwatching picnic camp bird lake,18.9801128,73.2627509,"Adventure, Offbeat and Eco-Tourism, Scenic",505.0, charlotte lake 
Matheran,3. monkey point,4.3, 2 km  from city center , Different species of monkeys and langurs ca be spottedÂ at Matheran Monkey Point.Â You can also experience the phenomenon of echoing here if you shout out into the mountains while facing the Hart Cliff. ,mount pot mountain,19.0042358,73.2728434,"Scenic, Adventure, Offbeat and Eco-Tourism",1026.0, monkey point 
Matheran,4. shivaji's ladder,3.2, 3 km  from city center ," Downhill from One tree hill viewpoint in Matheran, Shivaji's Ladder is a pathway with the steps in the shape of a ladder. Surrounded by lush green woods, it is one of the most popular trekking points in Matheran. ",trek trekking,18.9784672,73.2622125,"Adventure and Trekking, Adventure, Historic Sites",83.0,  shivaji's ladder 
Matheran,5. panorama point,4.3, 3 km  from city center ," Panorama Point is a scenic point in Matheran that offers 360-degree panoramic views of the Western Ghats and the verdant plains dotted with villages far below. An ideal picnic spot, itÂ is a magnet for photo fanatic and adventure seekers. ",scenic adventure plain pot deal villa venture picnic,19.0187068,73.2795479,"Adventure Sports, Scenic, Adventure",599.0,  panorama point 
Matheran,6. one tree hill point,3.8, 3 km  from city center , One Tree Hill point in Matheran is one of the most scenic viewpoints in Maharashtra. It affords a panoramic and unobstructed view of the deep valleys and stretching forests that surround the hill station of Matheran. It is also famous for trekking. ,trek scenic trekking,18.9629992,73.262707,"Scenic, Adventure, Adventure and Trekking",1073.0, one tree hill point 
Matheran,7. echo point,4.3, 1 km  from city center , Echo Point is a popular viewpoint in Matheran famous for the reverberations and echoes it generates. The hilltop also gives a bird's eye view of the entire region. Echo Point is also known for adventure activities like rope climbing and zip lining ,adventure rat venture bird,18.9862948,73.2610524,"Adventure Sports, Adventure and Trekking, Adventure",, echo point 
Matheran,8. neral matheran toy train,, 2 km  from city center , Neral Matheran Toy Train is a heritage railway that connects Neral to Matheran via a 21-kilometre railway line. It serves as an interesting mode of transport to explore the Western Ghats of India. ,explore,18.9998168,73.2807388,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",67.0,  neral matheran toy train 
Matheran,9. ambarnath temple,, 1 km  from city center ," Ambarnath Temple is a historic Hindu temple dedicated to Lord Shiva. Located at Ambarnath near Mumbai, it was built in 1060. The temple complex has a stark resemblance to the Dilwara Temples located in Mount Abu. The stunning architecture of the temple complex is a treat to the eyes.Â  ",mount temples temple historic,19.2095999,73.0424489,"Religious Sites, Historical and Architectural Marvels, Cultural",, ambarnath temple 
Matheran,10. porcupine point,3.5, 2 km  from city center ," Also known as the sunset point, Porcupine Point is a famous viewpoint in Matheran. It is famous for the mind-stirring view of Matheran during the sunset and an unparalleled view of the Prabalgad Fort situated nearby. ",fort,19.0019747,73.2622684,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",92.0,  porcupine point 
Matheran,11. alexander point,3.8, 1 km  from city center ," Alexander Point is one of the most scenic viewpoints in Matheran. It is famous for enchanting panoramic views of Palasdari Lake, Rambaug Point, Garbut Point and Chowk Point.Â  ",scenic lake,18.9766007,73.2726181,"Scenic, Adventure, Offbeat and Eco-Tourism",, alexander point 
Matheran,12. hart point,3.2, 2 km  from city center , The Hart Point is one of the popular viewpoints in Matheran. It affords a stunning panoramic view of the surrounding lush valleys and the Western Ghats. It isÂ ideal for a picnic and for watching the sunrise and sunset.Â  ,deal picnic,19.0066603,73.2756329,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",198.0,  hart point 
Matheran,13. little chowk point,3.2, 3 km  from city center , Little Chowk Point is one of the most loved spots of Matheran. It is named so because the view of Matheran Chowk from this point is absolutely breathtaking on a clear day. The large statue of Lord Ganesh is another attraction. ,pot,18.962842,73.2709202,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",391.0, little chowk point 
Matheran,14. honeymoon hill,3.2, 1 km  from city center , The Honeymoon Point is a viewpoint in Matheran which is famous the Grand Canyon of India. The stunning view of the mountains and the nearby Prabalgad Frt from this point is simply breathtaking. ,mount mountain,18.9920081,73.2681173,"Scenic, Adventure, Offbeat and Eco-Tourism",, honeymoon hill 
Matheran,15. city shopping,3.0, 0 km  from city center ," While here, one can shop for leather items, Kolhapuri footwear, Chikki, honey and simple handicraft items here. One can head to the Mall road for their shopping spree. ",handicraft shopping shop raft,19.0292697,73.1058643,"Shopping, Beach Holidays, Offbeat and Eco-Tourism",,  city shopping 
Matheran,16. rambagh point,3.2, 2 km  from city center ," Rambagh Point is one of the most famous picnic spots of Matheran. It provides a spectacular view of Karjat and Khandala, and the surrounding valleys. ",pot picnic,18.9742368,73.2693994,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",81.0, rambagh point 
Matheran,17. prabal fort,3.2, 5 km  from city center ," Prabalgad Fort, also known as Kalavantin Durg is situated between Matheran and Panvel in Maharashtra.Â A trek to this place is perfect for those who enjoy adventure.Â This trek which commences from the base village of Shedung takes about 3 hours. ",trek adventure fort villa venture,18.9803573,73.2217144,"Adventure Sports, Adventure and Trekking, Adventure",1920.0,  prabal fort 
Matheran,18. belvedere point,, 3 km  from city center ," A paradise for nature lovers, adventure seekers and photographers, Belvedere Point is a famous view point to get a fabulous view of the beautiful valley of Matheran. The site receives high velocity wind which even reverses the flow of the waterfall flowing downhill. ",waterfall adventure venture,18.9674754,73.2631556,"Adventure Sports, Adventure and Trekking, Adventure",232.0,  belvedere point 
Matheran,19. king george point,, 1 km  from city center ," King George Point is a view point in Matheran to see the rolling hills covered in lush green natural vegetation, the valleys, the enchanting waterfalls and the mesmerising Charlotte Lake. It is a perfect attraction to escape the polluted city air and replenish the body, mind and soul. ",waterfall falls lot natural lake,18.9841824,73.2611221,"Nature and Wildlife, Beach Holidays, Historic Sites",89.0, king george point 
Matheran,20. lord point,, 1 km  from city center ," One of the many view points in Matheran, Lord Point offers a different angle to view the beautiful natural surroundings. The beautiful valleys, the charming waterfalls, the sounds of the birds chirping their hearts away in the unpolluted air is sure to mesmerise everyone and serve as a perfect attraction for nature lovers. ",waterfall falls angle natural bird,18.9802967,73.2602943,"Nature and Wildlife, Beach Holidays, Historic Sites",4408.0,  lord point 
Matheran,21. khandala point,, 1 km  from city center ," Khandala Point is one of the most preferred points in Matheran to get a good view of the scenic beauty of the location. Due to its proximity to the main road and the market, it often gets many visitors. This is a perfect point to view the beautiful valley when on a time crunch. ",scenic,18.9839617,73.2709551,"Scenic, Adventure, Offbeat and Eco-Tourism",4871.0,  khandala point 
Matheran,22. mount barry,, 3 km  from city center ," Mount Barry has the highest altitude in Matheran and offers a spectacular birdÃªs eye view of the Western Ghats, the waterfalls and the toy train traversing through the rugged natural landscape. It is one of the few points that are not mostly crowded and provide for a tranquil escape for the tired soul. ",waterfall mount falls natural bird,19.006011,73.2879066,"Nature and Wildlife, Beach Holidays, Historic Sites",78.0, mount barry 
Matheran,23. malang point,, 2 km  from city center , Malang Point is another well known point in Matheran that offers a beautiful view of the scenic mountain ranges and several enchanting waterfalls amidst dense forests. The point is also connected by several trekking trails and is frequented often by trekkers navigating through the forests. ,waterfall trek scenic mount falls mountain trekking frequent,18.9905373,73.2564594,"Scenic, Adventure, Adventure and Trekking",161.0,  malang point 
Matheran,24. paymaster park,, 1 km  from city center ," Paymaster Park is a recreational park and a famous picnic spot in Matheran. The beautifully landscaped gardens, the colourful and fragrant flower beds and the gazebo in the middle of the mesmerizing park are a treat to the nature lovers.Â  ",pot picnic,18.9911796,73.2672942,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",172.0,  paymaster park 
Matheran,25. irshalgad fort,, 7 km  from city center ," Built at an elevation of 3700 feet above sea level, Irshalgad Fort is the sister fort of Prabalgad Fort. It is surrounded by dense forestation and has several thrilling trekking trails. The Irshalgad pinnacle also serves as a perfect spot for mountaineering.Â  ",trek mount pot fort inn mountain mountaineer mountaineering trekking,18.9351142,73.23246,"Adventure, Scenic, Adventure and Trekking",1326.0,  irshalgad fort 
Matheran,26. pisharnath mahadev mandir,, 1 km  from city center , Pisharnath Mahadev Mandir is dedicated to Lord Shiva and is the oldest temple inÂ  The Shivalinga is self manifested and has a unique tilted L-shape. The temple is located on the banks of the scenic Charlotte lake and is not as crowded as other commercial temples. ,scenic lot temples temple lake,18.9798782,73.2610846,"Religious Sites, Historical and Architectural Marvels, Cultural",137.0,  pisharnath mahadev mandir 
Matheran,27. vikatgad peb fort,, 5 km  from city center ," Named after Goddess Pebi Devi, Vikatgad Peb Fort is an ancient fort on the Matheran Hill range. The fort is surrounded by the scenic natural landscape of the Western Ghats and is a preferred trekking destination and a weekend picnic spot. ",trek scenic pot fort natural picnic trekking,19.0192078,73.286454,"Nature and Wildlife, Scenic, Adventure",,  vikatgad peb fort 
Matheran,28. dhodani waterfalls,, 3 km  from city center ," Dhodani Waterfalls is one of the most picturesque waterfalls situated in Matheran. A popular picnic spot among both the locals and the tourists, the waterfalls also has the option for several water sports, the most popular of which is waterfall rappelling. ",waterfall pot water sports falls picture picnic,19.0142455,73.2738861,"Adventure Sports, Water Sports, Adventure",,  dhodani waterfalls 
Matheran,29. rock climbing in matheran,, 29 out of 29  places to visit in Matheran ," Replete with innumerous vantage points and mighty mountain peaks, Rock Climbing is one of the top activities and things to do in Matheran. You can avail the opportunity near Louisa Point, Alexander Point, Prabal Fort and Shivaji Ladder among others. ",mount fort inn mountain,18.969099,73.2902485,"Scenic, Adventure, Offbeat and Eco-Tourism",, rock climbing in matheran 
Ranthambore,1. ranthambore tiger reserve,," 1,308 km  from city center "," Spread in an area of 392 sq. Km, the Ranthambore Tiger Reserve is one of the largest and famed tiger reserves in the country, famous for the magnificent Bengal Tiger found there. The Ranthambore Tiger Reserve derives its name from the Ranthambore Fort located in the region. Situated in the Sawai Madhopur district of Rajasthan, it forms a part of Project Tiger reserves, by the Government of India, set up in 1955. Ancient religious ruins found within the forest, surrounded by the rich biodiversity and aesthetically crumbling cenotaphs make Ranthambore Tiger Reserve a favourite spot for photographers, wildlife enthusiasts and travellers.  ",pot fort reserve ruins ruin reserves aesthetic religious wildlife esthetic rite,26.000145,76.4665495,"Forests, Spiritual Journeys, Scenic",, ranthambore tiger reserve 
Ranthambore,2. jeep safari,4.6, 13 km  from city center , Jeep Safari is the best way to explore the various zones of the Ranthambore National Park. Jeep safaris need to be booked well in advance to ensure availability. ,book safari explore,27.2997209,76.5699941,"Adventure and Trekking, Adventure, Historic Sites",, jeep safari 
Ranthambore,3. ranthambhore fort,3.6, 5 km  from city center , Ranthambore Fort lies in the reserve itself though you need not buy a ticket to get into the reserve to see the fort. The fort is situated higher up and the view from it is quite amazing. ,fort reserve,26.0184905,76.4561726,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",11624.0,  ranthambhore fort 
Ranthambore,4. ganesh trinetra temple,3.6, 0 km  from city center ," One of the most famous temples of Lord Ganesha is located atop the fort. The local post office receives and delivers thousands of invitation cards to the Lord Ganesha temple as people symbolically send the first invitation card for major functions like weddings, house warming, etc. to Lord Ganesh. ",fort house temples temple,26.0174913,76.4532362,"Religious Sites, Historical and Architectural Marvels, Cultural",4103.0,  ganesh trinetra temple 
Ranthambore,5. wildlife safari,, 0 km  from city center , Wildlife Safari at Ranthambore is a famous activity amongst nature and wildlife lovers where one can see various species in their natural habitat. The Ranthambore National Park has separate safaris to explore the park in separate zones. One of the favourite is the one to see the majestic tiger in its natural habitat. ,rat natural wildlife safari explore rite,26.0053574,76.4526541,"Nature and Wildlife, Scenic, Adventure",,  wildlife safari 
Ranthambore,6. surwal lake,, 0 km  from city center ," A beautiful natural water body, Surwal Lake is a treat to the tired eyes. It is located inside the Ranthambore National Park and the mesmeric surroundings make the attraction worth a visit. The region is also famous for bird watching and one can observe a number of migratory birds during the winter season. ",rat natural bird lake,26.0748236,76.3342095,"Nature and Wildlife, Beach Holidays, Historic Sites",80.0, surwal lake 
Ranthambore,7. jogi mahal,, 5 km  from city center ," Located within a 500 metres distance from the famous Ranthambore Fort in Rajasthan, Jogi Mahal is the iconic hunting lodge built by the royalties of Jaipur for their entertainment and recreation. It stands by the beautiful lake, called Padam Talao, inside the Ranthambore National Park, which gets its name from the blooming lotuses in the water. The lake happens to be a favourite watering hole of the animals of Ranthambore like tigers, leopards, deer, monkeys and more.  ",entertainment fort lodge lot lake rite,26.0250226,76.4557672,"Entertainment, Beach Holidays, Offbeat and Eco-Tourism",107.0, jogi mahal 
Ranthambore,8. akaula region,, 0 km  from city center , Akaula Region is the most densely forested region in the wildlife reserve. It has a number of pools and waterholes which keep the temperature low at all times making it a perfect habitat for several species that thrives in a cool environment. ,rat reserve wildlife,26.0261011,76.4271229,"Scenic, Adventure, Offbeat and Eco-Tourism",, akaula region 
Ranthambore,9. raj bagh ruins,, 0 km  from city center ," Raj Bagh Ruins is an enchanting monument inside the Ranthambore National Park. It is situated on the banks of Raj Bagh Lake and is a preferred shelter for the wildlife, especially the tigers. The rustic structure amidst the beautiful dense forests and serene lakes is worth exploring. It is also an apt location for photography. ",lakes ruins ruin photography monument wildlife lake,26.0304173,76.4656665,"Scenic, Historical and Architectural Marvels, Historic Sites",93.0, raj bagh ruins 
Ranthambore,10. kacheeda valley,3.2, 8 km  from city center , Kachida Valley is also inside the reserve. Panther population of the reserve resides here. You will have to reach this valley via the jeep safari. Panthers don't usually leave this area in order to avoid conflict with the tigers. Bears are also found here. ,order reserve safari,26.091601,76.5107632,"Adventure and Trekking, Adventure, Historic Sites",82.0, kacheeda valley 
Ranthambore,11. lakarda and anantpura,, 0 km  from city center , Lakarda and Anant Pura are the regions with dense forests and ample honeycombs. They are most visited to spot sloth bears. Pugmarks of the Indian Hyenas are also found here at times but the animal is rarely spotted because their population is less in the park. ,pot lot,26.0514236,76.4945841,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",, lakarda and anantpura 
Ranthambore,12. malik talao,, 0 km  from city center ," The smallest of the three lakes in the National Park, Malik Talao is a serene natural water body where most of the wildlife activities can be seen. The majestic Indian Marsh Crocodile can be spotted here often along with other bird and animal species. ",pot lakes natural bird wildlife lake,26.0426155,76.4763116,"Nature and Wildlife, Scenic, Adventure",56.0,  malik talao 
Ranthambore,13. ranthambore school of art,, 13 km  from city center , A visit to the Ranthambore School of Art is a must for art lovers. It is a school of arts where the students always strive to conserve and promote their culture. Most of the artwork found here are marvellous paintings of the majestic Tiger created using different techniques of painting. ,painting paint,26.0172085,76.3677091,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",17.0, ranthambore school of art 
Ranthambore,14. padam lake,, 5 km  from city center ," Padam Lake is the largest lake in the Ranthambore National Park. The water body is visited by most of the animals in the mornings. This is one of the few places where Chinkaras can be spotted. Most animals hunt around this lake which makes it the best location for wildlife photography. The Padam Lake is filled with Lotus bloom during monsoons, hence it was named Padam Talao. ",pot lot photography wildlife lake,26.0267492,76.4567336,"Scenic, Adventure, Offbeat and Eco-Tourism",69.0, padam lake 
Ranthambore,15. dastkar ranthambore,, 14 km  from city center ," Dastkar Ranthambore is an initiation founded to resettle the people who were made to relocate after the Ranthambore National Park was established. This non-profit organisation helps these communities to create a source of income by reviving local art and crafts like pottery, leather artefacts, tie & dye, block-printing, patchwork etc. by providing necessary training and helping them reach the world market.

You may visit Dastkar Ranthambore for colourful handicrafts, toys, stylish accessories such as scarves, kurtas, pouches, bags and home furnishings including bed-sheets, table linen, cushions and quilts. ",pottery pot handicraft raft,26.0646342,76.431102,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",195.0, dastkar ranthambore 
Ranthambore,16. bird watching,, 0 km  from city center ," With a suitable habitat for various bird species, bird watching is a favourite activity in Ranthambore. Enthusiasts have observed over 300 species of birds including migratory birds. One can opt for a thrilling Jeep Safari to explore various parts of the National Park for bird watching, some most preferred locations being the Malik Talao, Padam Talao, Rajbagh Talao and the Ranthambore Fort. ",rat fort bird safari explore rite,25.9525826,76.4626659,"Adventure and Trekking, Adventure, Historic Sites",, bird watching 
Ranthambore,17. raj bagh talao,, 11 km  from city center ," With the Raj Bagh ruins in the backdrop, Raj Bagh Talao has an aesthetic appeal not found anywhere else in the reserve. The picturesque location and the number of species visiting the lake for drinking water make this location a paradise for photographers and nature lovers. ",picture reserve ruins ruin aesthetic esthetic lake,26.0288551,76.4941227,"Historical and Architectural Marvels, Historic Sites, Cultural",276.0, raj bagh talao 
Ranthambore,18. rajiv gandhi regional museum of natural history,, 968 km  from city center ," Rajiv Gandhi Regional Museum of Natural History is located in Village Ramsinghpura, Sawai Madhopur, Rajasthan. Established in 2007 and open for public in 2014, this museum depicts the history of natural resources in Rajasthan. ",villa natural museum,26.0376873,76.3913017,"Nature and Wildlife, Beach Holidays, Historic Sites",1235.0, rajiv gandhi regional museum of natural history 
Ranthambore,19. village women craft,, 13 km  from city center ," Village Women Craft is where one can find local craft and artwork created by the village women in Ranthambore. One can watch the local women at work here using natural dyes and environmentally friendly material. A rich quality of local craft including patchwork, woodwork and handloom is kept on display and sale for the tourists. ",material villa natural raft,26.0162908,76.3737607,"Nature and Wildlife, Beach Holidays, Historic Sites",215.0, village women craft 
Ranthambore,20. wild dragon adventure park,, 20 out of 20  places to visit in Ranthambore ," The Wild Dragon Adventure Park is situated in Ranthambore, Sawai Madhopur (a city in Rajasthan). As evident from its name, the Wild Dragon Adventure Park is an amusement park that entertains adventure lovers, centred in an undisturbed, natural environment. It is engulfed by a scenic surrounding of gently sloping hills, and a crystal-clear lake that promote photography, water-sports and trekking activities. ",trek scenic adventure amusement venture natural photography trekking lake,26.0198095,76.3750944,"Family-Friendly, Scenic, Nature and Wildlife",192.0,  wild dragon adventure park 
Agartala,1. ujjayanta palace,4.3, 1 km  from city center ," Years back, Ujjayanta Palace was a royal palace. Situated at the core of Agartala, the entire hustle-bustle of the city is centered around this palace. 

Built-in 1901, it has magnificent tiled floors, carved wooden ceilings, and lovely doors. The name 'Ujjayanta Palace' was given by Rabindranath Tagore,  a regular visitor of Tripura. The State has owns a lineage of an independent royal state. The palace includes the Public halls, Throned room, Durbar Hall, Library, The Chinese Room, and The Reception Hall. ",hall palace,23.8373503,91.2827128,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",3422.0, ujjayanta palace 
Agartala,2. neermahal,3.6, 36 km  from city center ," 'The Lake Palace of Tripura' or the Neermahal is the largest palace of its kind in the entire Indian Subcontinent. This architectural beauty rightly derives its name from its location, i.e. the middle of Rudrasagar Lake. It is one of the two water palaces that our country has. The former royal palace is an outcome of King Bir Bikram Kishore Manikya Bahadur's great perspective. It was the summer palace for the king and his family. Even today, its highly ornated structure showcases the glorious past.Â  ",architectural palaces palace lake,23.5064408,91.3150341,"Historical and Architectural Marvels, Architecture, Cultural",3702.0,  neermahal 
Agartala,3. jagannath temple,3.2, 47 km  from city center ," The Jagannath temple is a famous religious site located in Agartala in Tripura. Built by the Maharaja of Tripura of the Manikya Dynasty in the 19th century, the Jagannath temple is situated in the Ujjayanta Palace grounds and is dedicated to the Hindu Gods- Jagannath, Balabhadra and Subhadra. While the Islamic style of architecture is predominant in the exterior of this temple, but the interiors are decorated with Hindu splendour. ",rat temple palace religious,23.8363247,91.2805023,"Spiritual Journeys, Wellness, Beach Holidays",2244.0,  jagannath temple 
Agartala,4. jampui hill,3.2, 1 km  from city center ," Also known as the eternal hills of spring, the Jampui hills live up to their name, having pleasant climate all year round, providing ample opportunity for each visitor to take in the beauty that is this place. ",,23.9380048,91.7877039,Other,, jampui hill 
Agartala,5. sepahijala wildlife sanctuary,3.2, 18 km  from city center ," Home to a variety of wildlife especially birds and primates, this place is not just a wildlife sanctuary but also an academic and research centre. Various lakes are present within the sanctuary, where boating facility is available. ",search lakes research bird wildlife sanctuary lake,23.6684101,91.3228229,"Scenic, Nature and Wildlife, Adventure",2227.0, sepahijala wildlife sanctuary 
Agartala,6. tripura sundari temple,3.5, 42 km  from city center ," Located in Matabari, 100m east of NH 44, around 55km from Agartala and just 4 km from Udaipur (Tripura), this temple is one of the most famous temple of Tripura. ",temple,23.5090096,91.4982306,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",8049.0, tripura sundari temple 
Agartala,7. buddha temple,3.7, 96 km  from city center ," Evidence to the Buddhist influence on the people of Agartala, the Buddha Temple is an important religious site and was constructed in 1946. ",temple religious,23.4952423,91.4335052,"Spiritual Journeys, Wellness, Beach Holidays",,  buddha temple 
Agartala,8. chittangong hills,3.2, 135 km  from city center ," The picturesque spectacle of the Chittagong hills assaults the senses of each and every onlooker. The hills comprise of mini mountains with multiple valleys and a small canyon, with 7 rivers meandering across the valleys. ",rivers mount picture mountain river,23.8510936,91.2943481,"Scenic, Nature and Wildlife, Adventure",, chittangong hills 
Agartala,9. kunjaban palace,3.2, 3 km  from city center ," Constructed by King Birendra Kishore Manikya in 1917, the Kunjaban Palace is the official residence of the Governor of Tripura. ",residence palace,23.8535993,91.2845555,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",, kunjaban palace 
Agartala,10. ummaneshwar temple,3.2, 1 km  from city center ," Located within the Ujjayanta palace grounds, this saffron coloured temple is influenced by West Bengali culture. ",temple palace,23.8376106,91.2817995,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",48.0, ummaneshwar temple 
Agartala,11. gondacherra wildlife sanctuary,3.2, 18 km  from city center ," This enchanting sanctuary has maintained an untainted habitat for the multiple species of flora and fauna found here. Mammals like tigers, bison, wild horses, aquatic life as well as migratory birds can be seen here. ",rat bird wildlife sanctuary,23.7860758,91.7266461,"Scenic, Adventure, Offbeat and Eco-Tourism",,  gondacherra wildlife sanctuary 
Agartala,12. raima valley,3.2, 39 km  from city center ," Known as the Mother of the Tribals of Tripura, this lush green valley, decorated with gardens and plantations has become a preferred tourist spot. ",rat pot,23.7218493,91.5475005,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",,  raima valley 
Khandala,1. rajmachi fort,3.6, 9 km  from city center ," Midway between Lonavala and Khandala is a fort by the name of Rajmachi Fort, a prominent landmark that watches over some of the most breathtakingly beautiful and wide sceneries of the region. ",fort,18.7691951,73.3682173,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",961.0, rajmachi fort 
Khandala,2. visapur fort,4.2, 13 km  from city center ," Perched upon a lush green plateau, the Visapur Fort is a popular weekend getaway for people living in Pune and Mumbai.Â It offers panoramic view hills covered in a thick blanket of green. It is also a popular destination forÂ trekking. ",trek fort trekking,18.7199046,73.4879693,"Adventure and Trekking, Adventure, Historic Sites",11367.0, visapur fort 
Khandala,3. bedsa caves,3.5, 19 km  from city center ," Bhedsa caves are one of the oldest caves of Maharashtra, dating back to 60 BC. These are situated on a sloppy hilly location. Known for their beautiful, exquisite carvings, the caves contain four 25 feet high pillars. ",carving,18.7214361,73.5351111,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",1219.0,  bedsa caves 
Khandala,4. lohagad fort,4.3, 12 km  from city center , Lohagad Fort is a popular historic structure perched over the top of an impressive hill near Malavali. The place is quite popular among trekkers who come here for one day tryst with nature and history.   ,trek fort historic,18.7101945,73.4758618,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",,  lohagad fort 
Khandala,5. tiger's leap,3.5, 2 km  from city center ," Tiger's LeapÂ is a clifftop with a sheer drop of over 650 m, offering a comprehensive view of the hills and the Western Ghats. It is famous for the stunning sunrise and sunset view, especially on a clear day. ",,18.7732326,73.3657118,Other,139.0,  tiger's leap 
Khandala,6. duke's nose,3.5, 2 km  from city center ," Dukeâs Nose viewpoint is hugely famous for hiking and its picturesque location. Tourists often visit the landmark to get a panoramic view of the beautiful Sahyadri Ranges, the splendid valleys and the dense forests that cover the Sahyadris.Â  ",hiking picture,18.7323921,73.3678196,"Adventure and Trekking, Adventure, Historic Sites",,  duke's nose 
Khandala,7. kune waterfalls,3.2, 2 km  from city center ," The beautiful Kune Waterfalls are the 14th highest in the country. This one is an interesting three tiered waterfall having a total height of 200m. A popular picnic spot, the area is surrounded by lush greenery. ",waterfall pot falls picnic,18.763801,73.3761017,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",2893.0, kune waterfalls 
Khandala,8. reversing station,3.2, 0 km  from city center ," This site was once used by the railway department. Now a secluded area, it is a great place to enjoy the scenery. Its interesting to see the railway track below and the trains changing lines. ",,18.7663299,73.3593587,Other,82.0, reversing station 
Khandala,9. shooting point,3.2, 1 km  from city center ," Shooting Point is a viewpoint in Lonavala, frequented by tourists wishing to catch an aerial view of the Rajmachi Fort and the valley below. It is an ideal place for families as well as couples. ",fort deal frequent,18.7601695,73.3741152,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",38.0,  shooting point 
Khandala,10. city shopping,3.0, 0 km  from city center ," While in Khandala, hoard treasure like Chikki, as well as the jams and snacks that the area is known for. ",rat island shopping shop fish,10.902661,72.9398713,"Shopping, Beach Holidays, Offbeat and Eco-Tourism",,city shopping 
Khandala,10. city shopping,3.0, 0 km  from city center ," While in Khandala, hoard treasure like Chikki, as well as the jams and snacks that the area is known for. ",handicraft shopping shop raft,29.5988774,79.6506625,"Shopping, Beach Holidays, Offbeat and Eco-Tourism",, city shopping 
Khandala,10. city shopping,3.0, 0 km  from city center ," While in Khandala, hoard treasure like Chikki, as well as the jams and snacks that the area is known for. ",raw handicraft shopping bazaar shop raft,17.9244139,73.6591986,"Shopping, Beach Holidays, Offbeat and Eco-Tourism",,  city shopping 
Khandala,10. city shopping,3.0, 0 km  from city center ," While in Khandala, hoard treasure like Chikki, as well as the jams and snacks that the area is known for. ",shopping shop,18.7733847,73.3722846,"Shopping, Beach Holidays, Offbeat and Eco-Tourism",,  city shopping 
Khandala,11. lion's point,3.2, 8 km  from city center , This is a cliff located between Bhushi Dam and Amby Valley. Tourists can also get an aerial view of the Tungarli Lake and Dam from here. ,lake,18.7283643,73.4027174,"Beach Holidays, Offbeat and Eco-Tourism, Scenic",,  lion's point 
